Category,Rating,Reviews,Installs
FAMILY,3.8,302,10000
FAMILY,4.3,1231,100000
FAMILY,3.7,1443,100000
SPORTS,4.3,148083,10000000
FAMILY,2.9,31596,5000000
FAMILY,4.3,598975,10000000
FAMILY,4.3,275,10000
TRAVEL_AND_LOCAL,4.0,64164,10000000
FAMILY,3.3,16063,1000000
NEWS_AND_MAGAZINES,4.5,76616,1000000
PRODUCTIVITY,4.1,22,5000
FAMILY,5.0,3,1000
COMMUNICATION,3.9,684,100000
FAMILY,4.6,117,10000
TOOLS,4.0,177,10000
NEWS_AND_MAGAZINES,3.6,188,10000
LIFESTYLE,4.0,22,10000
FAMILY,4.5,19,5000
BUSINESS,4.191512757553112,0,100
FAMILY,2.9,45,5000
TOOLS,4.2,25,1000
TOOLS,4.5,23,5000
TOOLS,4.191512757553112,5,1000
FAMILY,4.6,513,10000
TOOLS,4.7,11018,500000
TOOLS,4.2,676,100000
FAMILY,4.7,3,1000
TOOLS,4.7,3,10
TOOLS,3.9,478,100000
FAMILY,4.7,55,10000
FAMILY,3.7,88,10000
FAMILY,4.8,21,5000
COMMUNICATION,4.0,138,10000
FAMILY,4.6,87,10000
FAMILY,4.4,105,10000
NEWS_AND_MAGAZINES,4.3,13166,1000000
FAMILY,4.7,7,100
PERSONALIZATION,3.6,5,500
FAMILY,4.4,29,5000
TOOLS,4.6,70,1000
FAMILY,2.9,10,100
PERSONALIZATION,4.191512757553112,0,5
FAMILY,4.5,242,50000
FAMILY,5.0,1,10
TOOLS,3.7,3743,1000000
PHOTOGRAPHY,4.191512757553112,4,1000
FAMILY,3.7,37,5000
FAMILY,4.191512757553112,0,0
FAMILY,4.2,19,5000
SOCIAL,3.0,5,1000
FAMILY,5.0,1,10
SPORTS,4.4,129409,1000000
FAMILY,4.7,7,1000
FAMILY,4.3,22667,1000000
FAMILY,3.9,10114,100000
FAMILY,4.191512757553112,0,50000
FAMILY,4.4,48427,500000
GAME,4.3,4704,100000
BUSINESS,4.191512757553112,4,10
TOOLS,4.191512757553112,0,100
TOOLS,4.191512757553112,0,10
FAMILY,4.191512757553112,1,1
FAMILY,4.6,28,500
FAMILY,4.5,11,500
MEDICAL,3.9,265,10000
GAME,4.7,57,1000
COMMUNICATION,4.3,541661,10000000
FAMILY,5.0,4,50
FAMILY,5.0,25,1000
PRODUCTIVITY,4.191512757553112,0,10
FAMILY,5.0,1,10
SPORTS,4.191512757553112,0,5
HEALTH_AND_FITNESS,4.191512757553112,0,10
WEATHER,4.4,2052407,50000000
FAMILY,4.191512757553112,21,5000
COMMUNICATION,2.7,560,10000
PERSONALIZATION,4.6,41000,1000000
MAPS_AND_NAVIGATION,4.4,616742,10000000
GAME,4.4,161637,10000000
PRODUCTIVITY,4.1,349151,50000000
TOOLS,3.8,169369,10000000
FAMILY,4.4,218881,5000000
FAMILY,4.6,31134,1000000
FAMILY,4.1,242722,10000000
FAMILY,4.5,244039,5000000
FAMILY,4.2,720685,10000000
FAMILY,4.7,84389,1000000
GAME,4.3,137696,5000000
FAMILY,4.3,322976,5000000
FAMILY,4.2,254,10000
GAME,3.8,898,100000
GAME,4.0,22435,1000000
FAMILY,4.3,308944,5000000
SOCIAL,4.6,16801,1000000
FAMILY,4.3,906,50000
GAME,4.3,391325,10000000
FAMILY,4.3,28735,1000000
FAMILY,4.7,580160,5000000
GAME,4.4,862,100000
GAME,3.8,17,1000
GAME,4.6,1226514,10000000
GAME,4.6,19070,100000
HOUSE_AND_HOME,4.5,118,50000
SHOPPING,4.5,20247,5000000
NEWS_AND_MAGAZINES,3.9,63640,10000000
SHOPPING,4.4,25717,1000000
GAME,3.8,1363,100000
TOOLS,4.3,1602,100000
PHOTOGRAPHY,4.3,1017237,50000000
FAMILY,3.7,128,10000
FAMILY,3.2,1354,100000
FAMILY,4.0,211,10000
FAMILY,3.8,410,10000
FAMILY,4.4,83,10000
FAMILY,3.8,1745,1000000
FAMILY,3.4,131,5000
FAMILY,2.9,53,10000
GAME,4.5,20,1000
TRAVEL_AND_LOCAL,3.7,25,5000
GAME,3.8,469,10000
BUSINESS,4.1,25195,1000000
BOOKS_AND_REFERENCE,4.1,9636,1000000
FAMILY,3.7,22,5000
GAME,3.6,153,10000
FAMILY,4.191512757553112,0,50000
FAMILY,3.0,17,1000
FAMILY,4.1,1152,100000
FAMILY,3.8,20,1000
PRODUCTIVITY,4.2,29,5000
FAMILY,4.4,36268,1000000
FAMILY,4.5,153,10000
FAMILY,3.6,740,50000
FAMILY,3.6,284,10000
SPORTS,3.7,20879,1000000
SPORTS,3.9,76340,5000000
NEWS_AND_MAGAZINES,4.191512757553112,0,50
LIFESTYLE,4.2,2563,100000
SPORTS,4.1,4374,100000
LIFESTYLE,4.5,23966,1000000
HEALTH_AND_FITNESS,2.8,961,100000
HEALTH_AND_FITNESS,2.6,114,10000
LIFESTYLE,4.3,246201,10000000
GAME,4.4,125652,10000000
FAMILY,4.1,1407,100000
LIFESTYLE,4.0,448,50000
GAME,4.3,11379,500000
HEALTH_AND_FITNESS,3.9,2057,50000
LIFESTYLE,3.5,28,1000
COMMUNICATION,3.7,42329,5000000
FAMILY,4.3,344283,10000000
LIFESTYLE,4.3,258717,10000000
PRODUCTIVITY,4.1,40437,5000000
GAME,4.2,51787,5000000
GAME,4.3,531074,10000000
COMMUNICATION,4.2,171052,10000000
FAMILY,4.6,807155,10000000
HEALTH_AND_FITNESS,4.3,480208,500000000
VIDEO_PLAYERS,4.1,29867,5000000
FAMILY,4.4,450013,10000000
FAMILY,4.4,228130,5000000
HEALTH_AND_FITNESS,4.1,111465,5000000
FINANCE,4.2,348132,100000000
LIFESTYLE,4.4,155693,5000000
TOOLS,4.3,81668,5000000
FAMILY,2.4,11773,1000000
PRODUCTIVITY,4.5,870928,50000000
PERSONALIZATION,4.3,495748,50000000
GAME,4.5,407788,5000000
FAMILY,4.5,118285,1000000
COMMUNICATION,4.3,347086,10000000
FAMILY,4.4,379245,10000000
PRODUCTIVITY,4.3,144873,10000000
VIDEO_PLAYERS,4.4,326232,50000000
HEALTH_AND_FITNESS,4.6,318134,5000000
FAMILY,3.4,2445,500000
FAMILY,3.9,65119,1000000
FAMILY,4.3,34898,1000000
GAME,4.4,889425,10000000
GAME,4.5,1041836,10000000
FAMILY,4.4,17945,1000000
SPORTS,4.2,82857,5000000
GAME,4.0,47151,5000000
FAMILY,4.3,107765,5000000
TRAVEL_AND_LOCAL,4.4,57556,5000000
FAMILY,4.2,37165,1000000
FAMILY,4.0,174127,5000000
VIDEO_PLAYERS,4.4,4706,1000000
FAMILY,4.6,73919,500000
FAMILY,4.0,532,100000
GAME,4.4,344819,5000000
FAMILY,3.5,9335,1000000
GAME,4.6,100805,1000000
FAMILY,4.0,15875,1000000
GAME,4.0,23168,1000000
GAME,4.1,2628,100000
FAMILY,4.1,235486,10000000
GAME,3.3,2717,100000
FAMILY,3.9,24123,1000000
GAME,4.1,7728,500000
GAME,4.2,2180,100000
GAME,4.0,59223,5000000
GAME,4.5,16162,100000
GAME,3.8,596,100000
GAME,3.5,1976,100000
GAME,4.3,6698,500000
GAME,4.6,21266,100000
GAME,4.7,4041,10000
GAME,3.8,2691,100000
GAME,4.7,27856,100000
SOCIAL,4.8,5369,50000
FAMILY,3.2,9126,1000000
BOOKS_AND_REFERENCE,4.5,568922,100000000
GAME,3.9,85278,1000000
GAME,3.6,16521,1000000
FOOD_AND_DRINK,3.7,70,10000
LIFESTYLE,4.4,28,1000
GAME,4.1,91667,1000000
FAMILY,4.0,664,100000
LIFESTYLE,3.1,212,50000
WEATHER,4.0,1185,100000
MAPS_AND_NAVIGATION,2.8,440,10000
FAMILY,3.7,681,10000
SPORTS,2.7,17,1000
FAMILY,3.9,623,100000
HOUSE_AND_HOME,3.8,14657,1000000
GAME,3.6,2433,100000
FAMILY,4.5,1827,100000
FINANCE,3.5,30,1000
FAMILY,4.0,97,10000
SPORTS,4.191512757553112,0,100
FAMILY,3.8,762,100000
SOCIAL,3.6,58,10000
COMMUNICATION,4.2,16,1000
BUSINESS,4.4,128,50000
TOOLS,4.0,498,10000
NEWS_AND_MAGAZINES,4.7,48,1000
NEWS_AND_MAGAZINES,4.191512757553112,1,100
SOCIAL,4.191512757553112,88,1000
FAMILY,4.1,23609,1000000
GAME,4.0,24312,500000
FAMILY,4.191512757553112,14,1000
LIFESTYLE,4.7,57,10000
LIFESTYLE,4.191512757553112,17,5000
FAMILY,4.191512757553112,17,5000
HOUSE_AND_HOME,3.8,874,100000
BUSINESS,5.0,2,1000
SPORTS,4.4,27,10000
FAMILY,4.191512757553112,350,10000
LIFESTYLE,4.191512757553112,0,100
GAME,4.0,29462,1000000
FINANCE,4.191512757553112,4,1000
GAME,3.8,159063,1000000
BUSINESS,4.1,294,10000
NEWS_AND_MAGAZINES,4.3,697,50000
FOOD_AND_DRINK,4.191512757553112,38,10000
TOOLS,4.5,6207063,100000000
TOOLS,4.4,631,100000
PRODUCTIVITY,3.4,617,100000
BOOKS_AND_REFERENCE,4.1,215,10000
FAMILY,4.1,25,5000
FAMILY,3.8,6,1000
TOOLS,4.3,35,1000
FAMILY,4.4,1275373,10000000
VIDEO_PLAYERS,4.4,43,1000
VIDEO_PLAYERS,4.8,258277,10000000
VIDEO_PLAYERS,3.3,171,10000
COMMUNICATION,3.3,1434,100000
VIDEO_PLAYERS,4.4,22,5000
TOOLS,3.7,701,100000
TOOLS,3.4,2420,1000000
FINANCE,2.3,251,50000
FAMILY,3.3,11,1000
PHOTOGRAPHY,2.7,90,5000
COMMUNICATION,4.191512757553112,4,1000
TOOLS,4.6,1170641,10000000
FAMILY,3.5,174,50000
TOOLS,3.4,150,50000
FAMILY,4.3,259,10000
LIFESTYLE,4.1,9,1000
TOOLS,4.7,2598579,50000000
PRODUCTIVITY,4.4,574719,10000000
LIFESTYLE,3.8,250,50000
VIDEO_PLAYERS,3.0,78,10000
BOOKS_AND_REFERENCE,4.4,98,10000
TOOLS,4.2,27,5000
PRODUCTIVITY,4.5,24,1000
FAMILY,3.5,91,10000
TOOLS,4.5,78629,1000000
GAME,4.3,955614,10000000
LIFESTYLE,4.5,82,5000
FOOD_AND_DRINK,4.191512757553112,0,50
TOOLS,4.5,648380,10000000
COMMUNICATION,4.0,7317,1000000
FAMILY,4.8,4,100
PERSONALIZATION,4.191512757553112,0,100000
VIDEO_PLAYERS,4.3,1659,100000
FOOD_AND_DRINK,1.7,14,1000
PHOTOGRAPHY,4.3,18325,1000000
BOOKS_AND_REFERENCE,4.2,8,5000
BUSINESS,4.191512757553112,3,100
TOOLS,4.2,725,100000
TOOLS,4.3,2158,100000
HEALTH_AND_FITNESS,4.191512757553112,2,500
GAME,4.0,7718,100000
TOOLS,4.2,249,50000
NEWS_AND_MAGAZINES,4.6,9,500
GAME,4.1,29062,1000000
FAMILY,4.6,11,1000
TOOLS,4.1,484,100000
TOOLS,4.0,202,50000
FAMILY,4.191512757553112,0,10
TOOLS,3.3,40,1000
NEWS_AND_MAGAZINES,4.1,1948,100000
FAMILY,4.191512757553112,0,5
TOOLS,4.191512757553112,2,100
TOOLS,4.0,9,500
TOOLS,4.191512757553112,4,100
FAMILY,4.191512757553112,1,100
TOOLS,4.4,52,5000
TOOLS,4.2,294,50000
GAME,3.8,35572,1000000
BUSINESS,3.1,20973,5000000
NEWS_AND_MAGAZINES,4.191512757553112,21,1000
BOOKS_AND_REFERENCE,5.0,5,1000
GAME,4.2,492,100000
BUSINESS,4.7,114,5000
GAME,4.4,1604146,10000000
PERSONALIZATION,4.6,285,10000
WEATHER,4.4,260137,10000000
FAMILY,2.9,2079,100000
BUSINESS,2.7,8346,1000000
NEWS_AND_MAGAZINES,4.191512757553112,1,10
PERSONALIZATION,4.6,7264,100000
PRODUCTIVITY,4.0,6205,100000
VIDEO_PLAYERS,3.8,1156,100000
BOOKS_AND_REFERENCE,4.8,6,1000
FOOD_AND_DRINK,5.0,1,100
PRODUCTIVITY,3.9,127,1000
WEATHER,4.2,19666,1000000
NEWS_AND_MAGAZINES,4.1,2808,100000
FAMILY,4.7,54,10000
FAMILY,4.2,24775,100000
GAME,4.2,3845,500000
BUSINESS,3.7,244,10000
VIDEO_PLAYERS,4.1,15765,1000000
LIFESTYLE,4.1,305,10000
GAME,3.8,141,10000
FINANCE,4.6,4546,100000
GAME,4.191512757553112,1,100
GAME,4.4,21,5000
GAME,4.2,924,100000
VIDEO_PLAYERS,4.4,569,50000
COMMUNICATION,4.191512757553112,1,100
FAMILY,4.191512757553112,18,1000
GAME,4.6,29,1000
GAME,5.0,8,50
PRODUCTIVITY,4.191512757553112,1,500
GAME,4.5,52,5000
BUSINESS,4.191512757553112,0,10
TOOLS,3.5,17,5000
TOOLS,4.191512757553112,0,5
TOOLS,3.9,56,10000
GAME,4.4,15806,1000000
FAMILY,3.0,2,10
FAMILY,4.191512757553112,0,10
GAME,3.1,440,50000
GAME,4.4,69,50000
GAME,4.191512757553112,1,50
HEALTH_AND_FITNESS,3.0,94,10000
BUSINESS,4.191512757553112,2,100
PRODUCTIVITY,4.191512757553112,1,100
GAME,3.7,53,1000
PERSONALIZATION,4.191512757553112,2,1
FAMILY,3.7,291,100000
GAME,3.9,71,10000
FAMILY,4.8,53,1000
TOOLS,4.191512757553112,1,1000
LIFESTYLE,4.191512757553112,5,50
GAME,4.6,6344,500000
LIFESTYLE,4.6,10,500
SPORTS,4.5,12,1000
GAME,4.3,6,1000
GAME,5.0,7,100
FAMILY,4.3,10446,500000
GAME,4.191512757553112,0,50
PERSONALIZATION,4.7,9,100
GAME,4.0,82,5000
VIDEO_PLAYERS,3.8,11,5000
SHOPPING,5.0,2,100
BOOKS_AND_REFERENCE,4.8,111,5000
FAMILY,4.5,11,100
TOOLS,4.3,12,500
FAMILY,4.191512757553112,0,1
VIDEO_PLAYERS,4.191512757553112,4,1000
PERSONALIZATION,4.191512757553112,0,10
FAMILY,4.191512757553112,0,10
PHOTOGRAPHY,3.7,1213,500000
FAMILY,4.191512757553112,0,1
PERSONALIZATION,4.191512757553112,37,1000
LIFESTYLE,4.191512757553112,6,100
LIFESTYLE,4.191512757553112,649,10000
PERSONALIZATION,4.191512757553112,3,100
BOOKS_AND_REFERENCE,4.3,72,10000
FAMILY,4.191512757553112,0,10
GAME,3.8,489,10000
HEALTH_AND_FITNESS,4.191512757553112,0,10
GAME,4.191512757553112,0,1
LIFESTYLE,4.5,484,1000
FAMILY,4.6,23,10000
LIFESTYLE,4.1,2954,100000
BOOKS_AND_REFERENCE,4.2,27,10000
BUSINESS,4.191512757553112,1,10
FAMILY,5.0,41,1000
TOOLS,4.191512757553112,26,1000
BUSINESS,4.191512757553112,8,10
GAME,4.191512757553112,0,5
FAMILY,4.3,7168735,1000000000
BUSINESS,4.191512757553112,0,1
WEATHER,3.3,115,10000
TOOLS,3.6,9895,1000000
GAME,4.0,162530,10000000
FAMILY,4.0,39779,5000000
GAME,4.0,254518,10000000
PERSONALIZATION,4.3,647721,10000000
GAME,4.2,88901,10000000
FAMILY,4.3,65146,10000000
VIDEO_PLAYERS,4.2,104551,10000000
PERSONALIZATION,4.5,66321,5000000
GAME,4.3,29270,5000000
VIDEO_PLAYERS,4.6,751911,10000000
COMMUNICATION,4.4,1520,100000
FAMILY,4.2,97,10000
LIBRARIES_AND_DEMO,4.2,11087,1000000
FAMILY,4.2,26426,1000000
PHOTOGRAPHY,3.4,2332,100000
PRODUCTIVITY,3.2,2728,500000
TOOLS,4.0,60,5000
FAMILY,4.6,227,10000
TOOLS,3.2,24,10000
LIFESTYLE,4.4,132,10000
FINANCE,4.0,463,10000
VIDEO_PLAYERS,4.7,70,1000
VIDEO_PLAYERS,4.191512757553112,17,500
MEDICAL,3.7,3,500
FAMILY,3.9,306,100000
GAME,4.2,162,10000
FINANCE,4.1,44,1000
FAMILY,3.5,24,10000
FAMILY,4.8,12,500
TRAVEL_AND_LOCAL,4.3,201,10000
LIFESTYLE,3.9,386,50000
MAPS_AND_NAVIGATION,4.191512757553112,30,1000
FINANCE,3.5,100,10000
FAMILY,4.3,285,10000
BUSINESS,4.4,16,1000
FAMILY,4.8,13,100
BOOKS_AND_REFERENCE,3.9,9,1000
TRAVEL_AND_LOCAL,3.8,43,10000
FAMILY,4.2,109,10000
BOOKS_AND_REFERENCE,4.0,5300,1000000
HEALTH_AND_FITNESS,4.0,265,100000
FAMILY,4.4,13,1000
TRAVEL_AND_LOCAL,4.7,65,5000
FAMILY,4.5,112,10000
FAMILY,4.3,367,100000
COMICS,3.3,126,5000
LIFESTYLE,4.3,127,10000
TRAVEL_AND_LOCAL,4.1,134,10000
TOOLS,2.1,149,50000
TRAVEL_AND_LOCAL,3.7,40,1000
TRAVEL_AND_LOCAL,4.2,25726,1000000
FINANCE,4.4,31,1000
FINANCE,4.2,23,500
BUSINESS,2.1,87,5000
FINANCE,2.4,36,1000
PRODUCTIVITY,4.1,22,5000
FAMILY,3.1,1734,500000
GAME,5.0,2,1
TRAVEL_AND_LOCAL,4.191512757553112,6,100
GAME,3.5,196,10000
PARENTING,4.2,20,10000
COMMUNICATION,4.191512757553112,0,1
FAMILY,4.7,303,10000
TRAVEL_AND_LOCAL,4.191512757553112,0,100
FAMILY,4.191512757553112,1,5
HEALTH_AND_FITNESS,4.191512757553112,31,1000
FAMILY,4.8,23,10000
FAMILY,4.191512757553112,3,100
FAMILY,4.5,226,100000
FAMILY,4.6,66,10000
FAMILY,4.6,32,10000
FAMILY,4.9,285,10000
FAMILY,4.8,1491,50000
FAMILY,4.0,13,1000
LIFESTYLE,3.9,592,100000
FAMILY,4.1,181,10000
COMICS,4.1,690,50000
FAMILY,4.5,227,50000
HEALTH_AND_FITNESS,4.2,287,50000
NEWS_AND_MAGAZINES,4.0,677,10000
NEWS_AND_MAGAZINES,4.4,27,100
TOOLS,1.9,8,1000
PRODUCTIVITY,4.191512757553112,0,10
FAMILY,4.191512757553112,3,500
TOOLS,3.7,26,5000
FAMILY,4.191512757553112,0,0
FAMILY,4.2,79826,1000000
NEWS_AND_MAGAZINES,4.0,3647,100000
SPORTS,4.3,242096,10000000
TRAVEL_AND_LOCAL,2.5,862,100000
GAME,4.4,3452530,100000000
SOCIAL,4.191512757553112,2,10
TRAVEL_AND_LOCAL,3.7,16973,5000000
FAMILY,4.7,1424,100000
GAME,4.6,169661,10000000
SPORTS,4.4,172,5000
FAMILY,4.3,7441,500000
SPORTS,4.4,55,1000
SPORTS,3.6,25,1000
FAMILY,3.8,11,1000
FAMILY,4.4,31,100
FAMILY,4.4,21,1000
FAMILY,3.0,10,5000
MAPS_AND_NAVIGATION,4.2,43252,5000000
LIFESTYLE,3.7,492,50000
BOOKS_AND_REFERENCE,5.0,5,50
MAPS_AND_NAVIGATION,4.191512757553112,0,100
MEDICAL,4.2,8,500
PRODUCTIVITY,4.8,4,100
TRAVEL_AND_LOCAL,4.4,7,500
FAMILY,4.1,36151,1000000
LIFESTYLE,4.7,113,1000
PARENTING,4.7,8343,50000
TOOLS,3.3,27,5000
GAME,4.0,209,10000
LIFESTYLE,4.191512757553112,0,50
FAMILY,4.191512757553112,0,10
FAMILY,1.0,1,50
TRAVEL_AND_LOCAL,4.4,382,10000
PHOTOGRAPHY,4.2,5,500
VIDEO_PLAYERS,4.4,8,1000
PRODUCTIVITY,4.6,27135,100000
TRAVEL_AND_LOCAL,4.3,20,1000
FAMILY,4.4,7,1000
VIDEO_PLAYERS,4.191512757553112,1,100
SPORTS,3.7,20,1000
EVENTS,2.9,7,500
TRAVEL_AND_LOCAL,4.0,1,100
FAMILY,3.3,14,1000
BUSINESS,4.191512757553112,1,100
MEDICAL,4.191512757553112,3,50
FAMILY,4.2,4,500
MAPS_AND_NAVIGATION,4.5,6230,100000
LIFESTYLE,2.3,3,500
FAMILY,5.0,4,100
FAMILY,3.6,5,1000
BEAUTY,4.191512757553112,0,100
FAMILY,3.9,137377,5000000
FAMILY,4.4,7461,1000000
LIFESTYLE,4.2,120,10000
MEDICAL,4.8,17,5000
FAMILY,4.3,39109,1000000
BUSINESS,4.2,5988,500000
COMMUNICATION,4.4,10341,500000
FAMILY,4.3,193,10000
TOOLS,4.0,21,10000
HEALTH_AND_FITNESS,1.4,45,5000
COMICS,3.3,1476,500000
FAMILY,4.3,539,50000
FAMILY,4.191512757553112,1,10
NEWS_AND_MAGAZINES,4.6,30,1000
FINANCE,4.7,289,5000
FAMILY,4.2,540,10000
COMICS,3.9,4496,100000
BUSINESS,3.4,9,1000
PRODUCTIVITY,4.3,247,10000
BOOKS_AND_REFERENCE,4.8,123,1000
PRODUCTIVITY,4.8,93,1000
BOOKS_AND_REFERENCE,4.5,197,10000
FAMILY,3.3,16,500
FAMILY,4.2,5,500
MAPS_AND_NAVIGATION,4.9,49,100
PRODUCTIVITY,4.2,41,1000
SPORTS,4.6,1238,100000
FAMILY,4.1,205,50000
FAMILY,4.6,12,5000
COMMUNICATION,4.0,474,50000
FAMILY,4.2,69,10000
SOCIAL,5.0,2,500
COMMUNICATION,4.1,29,10000
BOOKS_AND_REFERENCE,3.7,4071,500000
SPORTS,4.1,142,100000
FINANCE,3.8,103,5000
FAMILY,4.7,12,100
FAMILY,3.5,3347,100000
FAMILY,4.0,983,100000
BUSINESS,4.2,63,5000
TOOLS,3.3,1988,500000
TOOLS,3.7,29,10000
TOOLS,3.4,3491,1000000
TOOLS,3.7,533,100000
FAMILY,5.0,2,500
COMMUNICATION,4.4,7,5000
LIFESTYLE,5.0,15,100
COMMUNICATION,4.8,6,10
COMMUNICATION,4.4,7,500
NEWS_AND_MAGAZINES,4.9,13,100
FINANCE,4.0,967,100000
GAME,4.4,4396,100000
PHOTOGRAPHY,4.5,192851,10000000
LIFESTYLE,4.9,8418,500000
FAMILY,4.4,9443,100000
PHOTOGRAPHY,4.4,3156484,100000000
SOCIAL,5.0,20,100
HEALTH_AND_FITNESS,4.8,787,1000
PERSONALIZATION,4.6,838,50000
FAMILY,4.3,2806,100000
FAMILY,3.8,66033,10000000
SPORTS,4.3,7557,100000
PERSONALIZATION,4.3,44,1000
PHOTOGRAPHY,4.1,560,10000
WEATHER,4.5,54090,5000000
FAMILY,4.2,3103,100000
FAMILY,3.8,48545,1000000
FAMILY,4.3,18,1000
SPORTS,4.4,3451011,50000000
MAPS_AND_NAVIGATION,4.2,618562,50000000
SPORTS,4.2,4330,100000
FAMILY,3.8,484226,50000000
PHOTOGRAPHY,4.2,28390,5000000
COMICS,4.0,78,5000
FAMILY,4.2,67,5000
PERSONALIZATION,4.3,1580,100000
FAMILY,4.3,556929,10000000
FAMILY,4.4,146,10000
GAME,4.7,1535581,50000000
SOCIAL,4.1,2520,100000
FAMILY,4.5,559597,10000000
SOCIAL,4.2,305367,10000000
GAME,4.3,128367,1000000
TOOLS,4.4,103909,5000000
FAMILY,4.5,76608,1000000
GAME,4.3,275843,10000000
FAMILY,4.191512757553112,2,100
FAMILY,4.2,123309,10000000
GAME,4.0,263907,10000000
GAME,3.4,32,1000
GAME,4.4,1849,10000
FAMILY,3.8,63,10000
COMMUNICATION,3.0,39,10000
COMMUNICATION,4.1,141,50000
VIDEO_PLAYERS,4.4,3066,1000000
FAMILY,4.1,262,50000
FAMILY,4.1,256,100000
FAMILY,4.1,28892,5000000
GAME,4.5,634159,10000000
FAMILY,4.1,32,10000
HEALTH_AND_FITNESS,2.2,19,1000
TOOLS,3.9,428,100000
FAMILY,4.0,1542,50000
FAMILY,4.3,105,1000
FAMILY,3.9,17067,5000000
GAME,4.0,3322,100000
HEALTH_AND_FITNESS,4.2,2509,1000000
GAME,4.2,7699,500000
FAMILY,3.6,5,1000
FAMILY,4.3,19,1000
FAMILY,4.191512757553112,3,1000
FAMILY,4.191512757553112,4,1000
FAMILY,4.4,447,100000
FAMILY,2.6,17,5000
GAME,4.1,29798,1000000
BUSINESS,4.191512757553112,6,1000
TOOLS,3.5,412,5000
FAMILY,4.2,72,10000
LIFESTYLE,4.191512757553112,0,50
LIFESTYLE,4.191512757553112,0,10
FAMILY,3.7,3,50
PHOTOGRAPHY,4.5,4724,50000
FAMILY,2.4,407,50000
BUSINESS,4.191512757553112,8,100
FAMILY,2.9,1073,100000
GAME,4.2,63056,1000000
BUSINESS,4.2,509,100000
LIFESTYLE,4.0,3,1000
SPORTS,2.6,64,10000
TOOLS,4.4,7,1000
AUTO_AND_VEHICLES,4.8,4,500
SOCIAL,4.7,22,1000
MEDICAL,4.4,643,10000
MEDICAL,4.6,87,500
TOOLS,2.7,198,100000
PHOTOGRAPHY,3.8,11,1000
FAMILY,1.7,6,100
LIFESTYLE,4.6,17,1000
TOOLS,3.3,218,10000
PHOTOGRAPHY,4.191512757553112,0,5
NEWS_AND_MAGAZINES,4.191512757553112,41,1000
LIFESTYLE,4.6,275,5000
FAMILY,2.3,50,10000
PHOTOGRAPHY,4.5,81219,10000000
SOCIAL,4.191512757553112,6,1000
PRODUCTIVITY,4.8,16,1000
SOCIAL,4.191512757553112,4,500
TOOLS,5.0,5,1000
FAMILY,4.191512757553112,0,100
VIDEO_PLAYERS,4.1,64,5000
FAMILY,4.191512757553112,1,100
FAMILY,4.191512757553112,5,1000
AUTO_AND_VEHICLES,4.191512757553112,1,10
PHOTOGRAPHY,4.191512757553112,0,100
VIDEO_PLAYERS,4.191512757553112,0,100
FOOD_AND_DRINK,4.191512757553112,0,10
FAMILY,4.9,16,100
MAPS_AND_NAVIGATION,3.0,4,1000
TOOLS,4.191512757553112,1,10
SOCIAL,4.191512757553112,32,1000
SOCIAL,4.8,111,1000
AUTO_AND_VEHICLES,4.5,276,100000
VIDEO_PLAYERS,3.4,694,50000
SPORTS,4.191512757553112,7,100
VIDEO_PLAYERS,4.191512757553112,8,500
FAMILY,4.191512757553112,3,500
BOOKS_AND_REFERENCE,4.191512757553112,13,1000
PHOTOGRAPHY,4.0,35188,1000000
GAME,3.7,31883,1000000
TOOLS,2.2,4,500
TRAVEL_AND_LOCAL,4.8,89,1000
SPORTS,4.191512757553112,6,500
TRAVEL_AND_LOCAL,5.0,3,100
FAMILY,4.191512757553112,8,1000
BUSINESS,4.191512757553112,6,100
TOOLS,4.191512757553112,0,10
TRAVEL_AND_LOCAL,4.5,103,1000
NEWS_AND_MAGAZINES,4.191512757553112,0,100
GAME,4.3,101762,1000000
PHOTOGRAPHY,3.8,28660,5000000
TRAVEL_AND_LOCAL,4.191512757553112,1,10
FAMILY,4.5,20101,100000
GAME,4.5,10440,50000
SHOPPING,4.191512757553112,28,1000
HEALTH_AND_FITNESS,4.8,10,10
PHOTOGRAPHY,4.5,267378,10000000
FINANCE,4.4,2017,100000
NEWS_AND_MAGAZINES,4.191512757553112,2,100
GAME,3.9,142693,5000000
VIDEO_PLAYERS,4.3,47,1000
TOOLS,4.3,80,10000
FAMILY,4.191512757553112,1,10
PHOTOGRAPHY,4.0,2076,500000
NEWS_AND_MAGAZINES,4.191512757553112,1,50
PHOTOGRAPHY,4.1,7118,1000000
MEDICAL,4.6,21187,1000000
LIFESTYLE,3.7,34079,5000000
VIDEO_PLAYERS,3.4,4334,100000
TOOLS,4.5,1439,10000
GAME,4.4,1644,10000
FOOD_AND_DRINK,4.191512757553112,1,10
BUSINESS,4.4,1630,100000
FAMILY,2.4,7,100
FAMILY,4.1,10758,100000
PERSONALIZATION,4.6,2390099,100000000
HEALTH_AND_FITNESS,4.6,9612,100000
FAMILY,4.3,5442,50000
GAME,4.3,205830,10000000
FAMILY,4.7,3049,50000
NEWS_AND_MAGAZINES,4.191512757553112,2,50
SHOPPING,4.2,867,100000
PHOTOGRAPHY,4.3,14453,1000000
MEDICAL,4.3,6079,500000
PHOTOGRAPHY,3.9,129268,10000000
PRODUCTIVITY,4.7,167406,1000000
GAME,4.2,128579,5000000
GAME,4.1,389,10000
